13204,323,1,66,129,0x00000000,0x00000000
13205,323,1,66,129,0x00000000,0x00000000
13206,1913,0,129,66,0x00000000,0xDEADBEEF
13206,323,1,66,129,0x00000000,0x00000000
13207,323,1,66,129,0x00000000,0x00000000
13208,323,1,66,129,0x00000000,0x00000000
13209,323,1,66,129,0x00000000,0x00000000
13402,324,1,67,129,0x00000000,0x00000000
13403,324,1,67,129,0x00000000,0x00000000
13404,324,1,67,129,0x00000000,0x00000000
13405,324,1,67,129,0x00000000,0x00000000
13406,1921,0,129,67,0x00000000,0xDEADBEEF
13406,324,1,67,129,0x00000000,0x00000000
13407,324,1,67,129,0x00000000,0x00000000
13408,324,1,67,129,0x00000000,0x00000000
13409,324,1,67,129,0x00000000,0x00000000
13602,325,1,68,129,0x00000000,0x00000000
13603,325,1,68,129,0x00000000,0x00000000
13604,325,1,68,129,0x00000000,0x00000000
13605,325,1,68,129,0x00000000,0x00000000
13606,1929,0,129,68,0x00000000,0xDEADBEEF
13606,325,1,68,129,0x00000000,0x00000000
13607,325,1,68,129,0x00000000,0x00000000
13608,325,1,68,129,0x00000000,0x00000000
13609,325,1,68,129,0x00000000,0x00000000
13802,326,1,69,129,0x00000000,0x00000000
13803,326,1,69,129,0x00000000,0x00000000
13804,326,1,69,129,0x00000000,0x00000000
13805,326,1,69,129,0x00000000,0x00000000
13806,1937,0,129,69,0x00000000,0xDEADBEEF
13806,326,1,69,129,0x00000000,0x00000000
13807,326,1,69,129,0x00000000,0x00000000
13808,326,1,69,129,0x00000000,0x00000000
13809,326,1,69,129,0x00000000,0x00000000
14002,327,1,70,129,0x00000000,0x00000000
14003,327,1,70,129,0x00000000,0x00000000
14004,327,1,70,129,0x00000000,0x00000000
14005,327,1,70,129,0x00000000,0x00000000
14006,1945,0,129,70,0x00000000,0xDEADBEEF
14006,327,1,70,129,0x00000000,0x00000000
14007,327,1,70,129,0x00000000,0x00000000
14008,327,1,70,129,0x00000000,0x00000000
14009,327,1,70,129,0x00000000,0x00000000
14202,328,1,71,129,0x00000000,0x00000000
14203,328,1,71,129,0x00000000,0x00000000
14204,328,1,71,129,0x00000000,0x00000000
14205,328,1,71,129,0x00000000,0x00000000
14206,1953,0,129,71,0x00000000,0xDEADBEEF
14206,328,1,71,129,0x00000000,0x00000000
14207,328,1,71,129,0x00000000,0x00000000
14208,328,1,71,129,0x00000000,0x00000000
14209,328,1,71,129,0x00000000,0x00000000
14402,329,1,72,129,0x00000000,0x00000000
14403,329,1,72,129,0x00000000,0x00000000
14404,329,1,72,129,0x00000000,0x00000000
14405,329,1,72,129,0x00000000,0x00000000
14406,1961,0,129,72,0x00000000,0xDEADBEEF
14406,329,1,72,129,0x00000000,0x00000000
14407,329,1,72,129,0x00000000,0x00000000
14408,329,1,72,129,0x00000000,0x00000000
14409,329,1,72,129,0x00000000,0x00000000
14602,330,1,73,129,0x00000000,0x00000000
14603,330,1,73,129,0x00000000,0x00000000
14604,330,1,73,129,0x00000000,0x00000000
14605,330,1,73,129,0x00000000,0x00000000
14606,1969,0,129,73,0x00000000,0xDEADBEEF
14606,330,1,73,129,0x00000000,0x00000000
14607,330,1,73,129,0x00000000,0x00000000
14608,330,1,73,129,0x00000000,0x00000000
14609,330,1,73,129,0x00000000,0x00000000
14802,331,1,74,129,0x00000000,0x00000000
14803,331,1,74,129,0x00000000,0x00000000
14804,331,1,74,129,0x00000000,0x00000000
14805,331,1,74,129,0x00000000,0x00000000
14806,1977,0,129,74,0x00000000,0xDEADBEEF
14806,331,1,74,129,0x00000000,0x00000000
14807,331,1,74,129,0x00000000,0x00000000
14808,331,1,74,129,0x00000000,0x00000000
14809,331,1,74,129,0x00000000,0x00000000
15002,332,1,75,129,0x00000000,0x00000000
15003,332,1,75,129,0x00000000,0x00000000
15004,332,1,75,129,0x00000000,0x00000000
15005,332,1,75,129,0x00000000,0x00000000
15006,1985,0,129,75,0x00000000,0xDEADBEEF
15006,332,1,75,129,0x00000000,0x00000000
15007,332,1,75,129,0x00000000,0x00000000
15008,332,1,75,129,0x00000000,0x00000000
15009,332,1,75,129,0x00000000,0x00000000
15202,333,1,76,129,0x00000000,0x00000000
15203,333,1,76,129,0x00000000,0x00000000
15204,333,1,76,129,0x00000000,0x00000000
15205,333,1,76,129,0x00000000,0x00000000
15206,1993,0,129,76,0x00000000,0xDEADBEEF
15206,333,1,76,129,0x00000000,0x00000000
15207,333,1,76,129,0x00000000,0x00000000
15208,333,1,76,129,0x00000000,0x00000000
15209,333,1,76,129,0x00000000,0x00000000
15402,334,1,77,129,0x00000000,0x00000000
15403,334,1,77,129,0x00000000,0x00000000
15404,334,1,77,129,0x00000000,0x00000000
15405,334,1,77,129,0x00000000,0x00000000
15406,2001,0,129,77,0x00000000,0xDEADBEEF
15406,334,1,77,129,0x00000000,0x00000000
15407,334,1,77,129,0x00000000,0x00000000
15408,334,1,77,129,0x00000000,0x00000000
15409,334,1,77,129,0x00000000,0x00000000
15602,335,1,78,129,0x00000000,0x00000000
15603,335,1,78,129,0x00000000,0x00000000
15604,335,1,78,129,0x00000000,0x00000000
15605,335,1,78,129,0x00000000,0x00000000
15606,2009,0,129,78,0x00000000,0xDEADBEEF
15606,335,1,78,129,0x00000000,0x00000000
15607,335,1,78,129,0x00000000,0x00000000
15608,335,1,78,129,0x00000000,0x00000000
15609,335,1,78,129,0x00000000,0x00000000
15802,336,1,79,129,0x00000000,0x00000000
15803,336,1,79,129,0x00000000,0x00000000
15804,336,1,79,129,0x00000000,0x00000000
15805,336,1,79,129,0x00000000,0x00000000
15806,2017,0,129,79,0x00000000,0xDEADBEEF
15806,336,1,79,129,0x00000000,0x00000000
15807,336,1,79,129,0x00000000,0x00000000
15808,336,1,79,129,0x00000000,0x00000000
15809,336,1,79,129,0x00000000,0x00000000
16002,337,1,80,129,0x00000000,0x00000000
16003,337,1,80,129,0x00000000,0x00000000
16004,337,1,80,129,0x00000000,0x00000000
16005,337,1,80,129,0x00000000,0x00000000
16006,2025,0,129,80,0x00000000,0xDEADBEEF
16006,337,1,80,129,0x00000000,0x00000000
16007,337,1,80,129,0x00000000,0x00000000
16008,337,1,80,129,0x00000000,0x00000000
16009,337,1,80,129,0x00000000,0x00000000
16202,338,1,81,129,0x00000000,0x00000000
16203,338,1,81,129,0x00000000,0x00000000
16204,338,1,81,129,0x00000000,0x00000000
16205,338,1,81,129,0x00000000,0x00000000
16206,2033,0,129,81,0x00000000,0xDEADBEEF
16206,338,1,81,129,0x00000000,0x00000000
16207,338,1,81,129,0x00000000,0x00000000
16208,338,1,81,129,0x00000000,0x00000000
16209,338,1,81,129,0x00000000,0x00000000
16402,339,1,82,129,0x00000000,0x00000000
16403,339,1,82,129,0x00000000,0x00000000
16404,339,1,82,129,0x00000000,0x00000000
16405,339,1,82,129,0x00000000,0x00000000
16406,2041,0,129,82,0x00000000,0xDEADBEEF
16406,339,1,82,129,0x00000000,0x00000000
16407,339,1,82,129,0x00000000,0x00000000
16408,339,1,82,129,0x00000000,0x00000000
16409,339,1,82,129,0x00000000,0x00000000
16602,340,1,83,129,0x00000000,0x00000000
16603,340,1,83,129,0x00000000,0x00000000
16604,340,1,83,129,0x00000000,0x00000000
16605,340,1,83,129,0x00000000,0x00000000
16606,2049,0,129,83,0x00000000,0xDEADBEEF
16606,340,1,83,129,0x00000000,0x00000000
16607,340,1,83,129,0x00000000,0x00000000
16608,340,1,83,129,0x00000000,0x00000000
16609,340,1,83,129,0x00000000,0x00000000
16802,341,1,84,129,0x00000000,0x00000000
16803,341,1,84,129,0x00000000,0x00000000
16804,341,1,84,129,0x00000000,0x00000000
16805,341,1,84,129,0x00000000,0x00000000
16806,2057,0,129,84,0x00000000,0xDEADBEEF
16806,341,1,84,129,0x00000000,0x00000000
16807,341,1,84,129,0x00000000,0x00000000
16808,341,1,84,129,0x00000000,0x00000000
16809,341,1,84,129,0x00000000,0x00000000
17002,342,1,85,129,0x00000000,0x00000000
17003,342,1,85,129,0x00000000,0x00000000
17004,342,1,85,129,0x00000000,0x00000000
17005,342,1,85,129,0x00000000,0x00000000
17006,2065,0,129,85,0x00000000,0xDEADBEEF
17006,342,1,85,129,0x00000000,0x00000000
17007,342,1,85,129,0x00000000,0x00000000
17008,342,1,85,129,0x00000000,0x00000000
17009,342,1,85,129,0x00000000,0x00000000
17202,343,1,86,129,0x00000000,0x00000000
17203,343,1,86,129,0x00000000,0x00000000
17204,343,1,86,129,0x00000000,0x00000000
17205,343,1,86,129,0x00000000,0x00000000
17206,2073,0,129,86,0x00000000,0xDEADBEEF
17206,343,1,86,129,0x00000000,0x00000000
17207,343,1,86,129,0x00000000,0x00000000
17208,343,1,86,129,0x00000000,0x00000000
17209,343,1,86,129,0x00000000,0x00000000
17402,344,1,87,129,0x00000000,0x00000000
17403,344,1,87,129,0x00000000,0x00000000
17404,344,1,87,129,0x00000000,0x00000000
17405,344,1,87,129,0x00000000,0x00000000
17406,2081,0,129,87,0x00000000,0xDEADBEEF
17406,344,1,87,129,0x00000000,0x00000000
17407,344,1,87,129,0x00000000,0x00000000
17408,344,1,87,129,0x00000000,0x00000000
17409,344,1,87,129,0x00000000,0x00000000
17602,345,1,88,129,0x00000000,0x00000000
17603,345,1,88,129,0x00000000,0x00000000
17604,345,1,88,129,0x00000000,0x00000000
17605,345,1,88,129,0x00000000,0x00000000
17606,2089,0,129,88,0x00000000,0xDEADBEEF
17606,345,1,88,129,0x00000000,0x00000000
17607,345,1,88,129,0x00000000,0x00000000
17608,345,1,88,129,0x00000000,0x00000000
17609,345,1,88,129,0x00000000,0x00000000
17802,346,1,89,129,0x00000000,0x00000000
17803,346,1,89,129,0x00000000,0x00000000
17804,346,1,89,129,0x00000000,0x00000000
17805,346,1,89,129,0x00000000,0x00000000
17806,2097,0,129,89,0x00000000,0xDEADBEEF
17806,346,1,89,129,0x00000000,0x00000000
17807,346,1,89,129,0x00000000,0x00000000
17808,346,1,89,129,0x00000000,0x00000000
17809,346,1,89,129,0x00000000,0x00000000
18002,347,1,90,129,0x00000000,0x00000000
18003,347,1,90,129,0x00000000,0x00000000
18004,347,1,90,129,0x00000000,0x00000000
18005,347,1,90,129,0x00000000,0x00000000
18006,2105,0,129,90,0x00000000,0xDEADBEEF
18006,347,1,90,129,0x00000000,0x00000000
18007,347,1,90,129,0x00000000,0x00000000
18008,347,1,90,129,0x00000000,0x00000000
18009,347,1,90,129,0x00000000,0x00000000
18202,348,1,91,129,0x00000000,0x00000000
18203,348,1,91,129,0x00000000,0x00000000
18204,348,1,91,129,0x00000000,0x00000000
18205,348,1,91,129,0x00000000,0x00000000
18206,2113,0,129,91,0x00000000,0xDEADBEEF
18206,348,1,91,129,0x00000000,0x00000000
18207,348,1,91,129,0x00000000,0x00000000
18208,348,1,91,129,0x00000000,0x00000000
18209,348,1,91,129,0x00000000,0x00000000
18402,349,1,92,129,0x00000000,0x00000000
18403,349,1,92,129,0x00000000,0x00000000
18404,349,1,92,129,0x00000000,0x00000000
18405,349,1,92,129,0x00000000,0x00000000
18406,2121,0,129,92,0x00000000,0xDEADBEEF
18406,349,1,92,129,0x00000000,0x00000000
18407,349,1,92,129,0x00000000,0x00000000
18408,349,1,92,129,0x00000000,0x00000000
18409,349,1,92,129,0x00000000,0x00000000
18602,350,1,93,129,0x00000000,0x00000000
18603,350,1,93,129,0x00000000,0x00000000
18604,350,1,93,129,0x00000000,0x00000000
18605,350,1,93,129,0x00000000,0x00000000
18606,2129,0,129,93,0x00000000,0xDEADBEEF
18606,350,1,93,129,0x00000000,0x00000000
18607,350,1,93,129,0x00000000,0x00000000
18608,350,1,93,129,0x00000000,0x00000000
18609,350,1,93,129,0x00000000,0x00000000
18802,351,1,94,129,0x00000000,0x00000000
18803,351,1,94,129,0x00000000,0x00000000
18804,351,1,94,129,0x00000000,0x00000000
18805,351,1,94,129,0x00000000,0x00000000
18806,2137,0,129,94,0x00000000,0xDEADBEEF
18806,351,1,94,129,0x00000000,0x00000000
18807,351,1,94,129,0x00000000,0x00000000
18808,351,1,94,129,0x00000000,0x00000000
18809,351,1,94,129,0x00000000,0x00000000
19002,352,1,95,129,0x00000000,0x00000000
19003,352,1,95,129,0x00000000,0x00000000
19004,352,1,95,129,0x00000000,0x00000000
19005,352,1,95,129,0x00000000,0x00000000
19006,2145,0,129,95,0x00000000,0xDEADBEEF
19006,352,1,95,129,0x00000000,0x00000000
19007,352,1,95,129,0x00000000,0x00000000
19008,352,1,95,129,0x00000000,0x00000000
19009,352,1,95,129,0x00000000,0x00000000
19202,353,1,96,129,0x00000000,0x00000000
19203,353,1,96,129,0x00000000,0x00000000
19204,353,1,96,129,0x00000000,0x00000000
19205,353,1,96,129,0x00000000,0x00000000
19206,2153,0,129,96,0x00000000,0xDEADBEEF
19206,353,1,96,129,0x00000000,0x00000000
19207,353,1,96,129,0x00000000,0x00000000
19208,353,1,96,129,0x00000000,0x00000000
19209,353,1,96,129,0x00000000,0x00000000
19402,354,1,97,129,0x00000000,0x00000000
19403,354,1,97,129,0x00000000,0x00000000
19404,354,1,97,129,0x00000000,0x00000000
19405,354,1,97,129,0x00000000,0x00000000
19406,2161,0,129,97,0x00000000,0xDEADBEEF
19406,354,1,97,129,0x00000000,0x00000000
19407,354,1,97,129,0x00000000,0x00000000
19408,354,1,97,129,0x00000000,0x00000000
19409,354,1,97,129,0x00000000,0x00000000
19602,355,1,98,129,0x00000000,0x00000000
19603,355,1,98,129,0x00000000,0x00000000
19604,355,1,98,129,0x00000000,0x00000000
19605,355,1,98,129,0x00000000,0x00000000
19606,2169,0,129,98,0x00000000,0xDEADBEEF
19606,355,1,98,129,0x00000000,0x00000000
19607,355,1,98,129,0x00000000,0x00000000
19608,355,1,98,129,0x00000000,0x00000000
19609,355,1,98,129,0x00000000,0x00000000
19802,356,1,99,129,0x00000000,0x00000000
19803,356,1,99,129,0x00000000,0x00000000
19804,356,1,99,129,0x00000000,0x00000000
19805,356,1,99,129,0x00000000,0x00000000
19806,2177,0,129,99,0x00000000,0xDEADBEEF
19806,356,1,99,129,0x00000000,0x00000000
19807,356,1,99,129,0x00000000,0x00000000
19808,356,1,99,129,0x00000000,0x00000000
19809,356,1,99,129,0x00000000,0x00000000
20002,357,1,100,129,0x00000000,0x00000000
20003,357,1,100,129,0x00000000,0x00000000
20004,357,1,100,129,0x00000000,0x00000000
20005,357,1,100,129,0x00000000,0x00000000
20006,2185,0,129,100,0x00000000,0xDEADBEEF
20006,357,1,100,129,0x00000000,0x00000000
20007,357,1,100,129,0x00000000,0x00000000
20008,357,1,100,129,0x00000000,0x00000000
20009,357,1,100,129,0x00000000,0x00000000
20202,358,1,101,129,0x00000000,0x00000000
20203,358,1,101,129,0x00000000,0x00000000
20204,358,1,101,129,0x00000000,0x00000000
20205,358,1,101,129,0x00000000,0x00000000
20206,2193,0,129,101,0x00000000,0xDEADBEEF
20206,358,1,101,129,0x00000000,0x00000000
20207,358,1,101,129,0x00000000,0x00000000
20208,358,1,101,129,0x00000000,0x00000000
20209,358,1,101,129,0x00000000,0x00000000
20402,359,1,102,129,0x00000000,0x00000000
20403,359,1,102,129,0x00000000,0x00000000
20404,359,1,102,129,0x00000000,0x00000000
20405,359,1,102,129,0x00000000,0x00000000
20406,2201,0,129,102,0x00000000,0xDEADBEEF
20406,359,1,102,129,0x00000000,0x00000000
20407,359,1,102,129,0x00000000,0x00000000
20408,359,1,102,129,0x00000000,0x00000000
20409,359,1,102,129,0x00000000,0x00000000
20602,360,1,103,129,0x00000000,0x00000000
20603,360,1,103,129,0x00000000,0x00000000
20604,360,1,103,129,0x00000000,0x00000000
20605,360,1,103,129,0x00000000,0x00000000
20606,2209,0,129,103,0x00000000,0xDEADBEEF
20606,360,1,103,129,0x00000000,0x00000000
20607,360,1,103,129,0x00000000,0x00000000
20608,360,1,103,129,0x00000000,0x00000000
20609,360,1,103,129,0x00000000,0x00000000
20802,361,1,104,129,0x00000000,0x00000000
20803,361,1,104,129,0x00000000,0x00000000
20804,361,1,104,129,0x00000000,0x00000000
20805,361,1,104,129,0x00000000,0x00000000
20806,2217,0,129,104,0x00000000,0xDEADBEEF
20806,361,1,104,129,0x00000000,0x00000000
20807,361,1,104,129,0x00000000,0x00000000
20808,361,1,104,129,0x00000000,0x00000000
20809,361,1,104,129,0x00000000,0x00000000
21002,362,1,105,129,0x00000000,0x00000000
21003,362,1,105,129,0x00000000,0x00000000
21004,362,1,105,129,0x00000000,0x00000000
21005,362,1,105,129,0x00000000,0x00000000
21006,2225,0,129,105,0x00000000,0xDEADBEEF
21006,362,1,105,129,0x00000000,0x00000000
21007,362,1,105,129,0x00000000,0x00000000
21008,362,1,105,129,0x00000000,0x00000000
21009,362,1,105,129,0x00000000,0x00000000
21202,363,1,106,129,0x00000000,0x00000000
21203,363,1,106,129,0x00000000,0x00000000
21204,363,1,106,129,0x00000000,0x00000000
21205,363,1,106,129,0x00000000,0x00000000
21206,2233,0,129,106,0x00000000,0xDEADBEEF
21206,363,1,106,129,0x00000000,0x00000000
21207,363,1,106,129,0x00000000,0x00000000
21208,363,1,106,129,0x00000000,0x00000000
21209,363,1,106,129,0x00000000,0x00000000
21402,364,1,107,129,0x00000000,0x00000000
21403,364,1,107,129,0x00000000,0x00000000
21404,364,1,107,129,0x00000000,0x00000000
21405,364,1,107,129,0x00000000,0x00000000
21406,2241,0,129,107,0x00000000,0xDEADBEEF
21406,364,1,107,129,0x00000000,0x00000000
21407,364,1,107,129,0x00000000,0x00000000
21408,364,1,107,129,0x00000000,0x00000000
21409,364,1,107,129,0x00000000,0x00000000
21602,365,1,108,129,0x00000000,0x00000000
21603,365,1,108,129,0x00000000,0x00000000
21604,365,1,108,129,0x00000000,0x00000000
21605,365,1,108,129,0x00000000,0x00000000
21606,2249,0,129,108,0x00000000,0xDEADBEEF
21606,365,1,108,129,0x00000000,0x00000000
21607,365,1,108,129,0x00000000,0x00000000
21608,365,1,108,129,0x00000000,0x00000000
21609,365,1,108,129,0x00000000,0x00000000
21802,366,1,109,129,0x00000000,0x00000000
21803,366,1,109,129,0x00000000,0x00000000
21804,366,1,109,129,0x00000000,0x00000000
21805,366,1,109,129,0x00000000,0x00000000
21806,2257,0,129,109,0x00000000,0xDEADBEEF
21806,366,1,109,129,0x00000000,0x00000000
21807,366,1,109,129,0x00000000,0x00000000
21808,366,1,109,129,0x00000000,0x00000000
21809,366,1,109,129,0x00000000,0x00000000
22002,367,1,110,129,0x00000000,0x00000000
22003,367,1,110,129,0x00000000,0x00000000
22004,367,1,110,129,0x00000000,0x00000000
22005,367,1,110,129,0x00000000,0x00000000
22006,2265,0,129,110,0x00000000,0xDEADBEEF
22006,367,1,110,129,0x00000000,0x00000000
22007,367,1,110,129,0x00000000,0x00000000
22008,367,1,110,129,0x00000000,0x00000000
22009,367,1,110,129,0x00000000,0x00000000
22202,368,1,111,129,0x00000000,0x00000000
22203,368,1,111,129,0x00000000,0x00000000
22204,368,1,111,129,0x00000000,0x00000000
22205,368,1,111,129,0x00000000,0x00000000
22206,2273,0,129,111,0x00000000,0xDEADBEEF
22206,368,1,111,129,0x00000000,0x00000000
22207,368,1,111,129,0x00000000,0x00000000
22208,368,1,111,129,0x00000000,0x00000000
22209,368,1,111,129,0x00000000,0x00000000
22402,369,1,112,129,0x00000000,0x00000000
22403,369,1,112,129,0x00000000,0x00000000
22404,369,1,112,129,0x00000000,0x00000000
22405,369,1,112,129,0x00000000,0x00000000
22406,2281,0,129,112,0x00000000,0xDEADBEEF
22406,369,1,112,129,0x00000000,0x00000000
22407,369,1,112,129,0x00000000,0x00000000
22408,369,1,112,129,0x00000000,0x00000000
22409,369,1,112,129,0x00000000,0x00000000
22602,370,1,113,129,0x00000000,0x00000000
22603,370,1,113,129,0x00000000,0x00000000
22604,370,1,113,129,0x00000000,0x00000000
22605,370,1,113,129,0x00000000,0x00000000
22606,2289,0,129,113,0x00000000,0xDEADBEEF
22606,370,1,113,129,0x00000000,0x00000000
22607,370,1,113,129,0x00000000,0x00000000
22608,370,1,113,129,0x00000000,0x00000000
22609,370,1,113,129,0x00000000,0x00000000
22802,371,1,114,129,0x00000000,0x00000000
22803,371,1,114,129,0x00000000,0x00000000
22804,371,1,114,129,0x00000000,0x00000000
22805,371,1,114,129,0x00000000,0x00000000
22806,2297,0,129,114,0x00000000,0xDEADBEEF
22806,371,1,114,129,0x00000000,0x00000000
22807,371,1,114,129,0x00000000,0x00000000
22808,371,1,114,129,0x00000000,0x00000000
22809,371,1,114,129,0x00000000,0x00000000
23002,372,1,115,129,0x00000000,0x00000000
23003,372,1,115,129,0x00000000,0x00000000
23004,372,1,115,129,0x00000000,0x00000000
23005,372,1,115,129,0x00000000,0x00000000
23006,2305,0,129,115,0x00000000,0xDEADBEEF
23006,372,1,115,129,0x00000000,0x00000000
23007,372,1,115,129,0x00000000,0x00000000
23008,372,1,115,129,0x00000000,0x00000000
23009,372,1,115,129,0x00000000,0x00000000
23202,373,1,116,129,0x00000000,0x00000000
23203,373,1,116,129,0x00000000,0x00000000
23204,373,1,116,129,0x00000000,0x00000000
23205,373,1,116,129,0x00000000,0x00000000
23206,2313,0,129,116,0x00000000,0xDEADBEEF
23206,373,1,116,129,0x00000000,0x00000000
23207,373,1,116,129,0x00000000,0x00000000
23208,373,1,116,129,0x00000000,0x00000000
23209,373,1,116,129,0x00000000,0x00000000
23402,374,1,117,129,0x00000000,0x00000000
23403,374,1,117,129,0x00000000,0x00000000
23404,374,1,117,129,0x00000000,0x00000000
23405,374,1,117,129,0x00000000,0x00000000
23406,2321,0,129,117,0x00000000,0xDEADBEEF
23406,374,1,117,129,0x00000000,0x00000000
23407,374,1,117,129,0x00000000,0x00000000
23408,374,1,117,129,0x00000000,0x00000000
23409,374,1,117,129,0x00000000,0x00000000
23602,375,1,118,129,0x00000000,0x00000000
23603,375,1,118,129,0x00000000,0x00000000
23604,375,1,118,129,0x00000000,0x00000000
23605,375,1,118,129,0x00000000,0x00000000
23606,2329,0,129,118,0x00000000,0xDEADBEEF
23606,375,1,118,129,0x00000000,0x00000000
23607,375,1,118,129,0x00000000,0x00000000
23608,375,1,118,129,0x00000000,0x00000000
23609,375,1,118,129,0x00000000,0x00000000
23802,376,1,119,129,0x00000000,0x00000000
23803,376,1,119,129,0x00000000,0x00000000
23804,376,1,119,129,0x00000000,0x00000000
23805,376,1,119,129,0x00000000,0x00000000
23806,2337,0,129,119,0x00000000,0xDEADBEEF
23806,376,1,119,129,0x00000000,0x00000000
23807,376,1,119,129,0x00000000,0x00000000
23808,376,1,119,129,0x00000000,0x00000000
23809,376,1,119,129,0x00000000,0x00000000
24002,377,1,120,129,0x00000000,0x00000000
24003,377,1,120,129,0x00000000,0x00000000
24004,377,1,120,129,0x00000000,0x00000000
24005,377,1,120,129,0x00000000,0x00000000
24006,2345,0,129,120,0x00000000,0xDEADBEEF
24006,377,1,120,129,0x00000000,0x00000000
24007,377,1,120,129,0x00000000,0x00000000
24008,377,1,120,129,0x00000000,0x00000000
24009,377,1,120,129,0x00000000,0x00000000
24202,378,1,121,129,0x00000000,0x00000000
24203,378,1,121,129,0x00000000,0x00000000
24204,378,1,121,129,0x00000000,0x00000000
24205,378,1,121,129,0x00000000,0x00000000
24206,2353,0,129,121,0x00000000,0xDEADBEEF
24206,378,1,121,129,0x00000000,0x00000000
24207,378,1,121,129,0x00000000,0x00000000
24208,378,1,121,129,0x00000000,0x00000000
24209,378,1,121,129,0x00000000,0x00000000
24402,379,1,122,129,0x00000000,0x00000000
24403,379,1,122,129,0x00000000,0x00000000
24404,379,1,122,129,0x00000000,0x00000000
24405,379,1,122,129,0x00000000,0x00000000
24406,2361,0,129,122,0x00000000,0xDEADBEEF
24406,379,1,122,129,0x00000000,0x00000000
24407,379,1,122,129,0x00000000,0x00000000
